Train Type,Door No.,Case,Case Offset (m),Stop Error (m),Front Ref Position (m),Base Door Start (m),Door Width (m),Actual Door Start (m),Actual Door End (m),Open Unit Start,Open Unit End,Selected Unit Center (m),Door Center (m),Move Distance (m),Direction,Effective Opening Width (m),Min Required Width (m),Valid?,Command
지하철,1,5,0.525,-0.2,0.325,2.15,1.3,2.475,3.775,2,2,3.5,3.125,1.05,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,-0.15,0.375,2.15,1.3,2.525,3.825,1,1,2.1,3.175,0.35,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,-0.15,0.375,2.15,1.3,2.525,3.825,2,2,3.5,3.175,1.05,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,-0.1,0.425,2.15,1.3,2.575,3.875,1,1,2.1,3.225,0.35,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,-0.1,0.425,2.15,1.3,2.575,3.875,2,2,3.5,3.225,1.225,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,-0.05,0.475,2.15,1.3,2.625,3.925,1,1,2.1,3.275,0.175,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,-0.05,0.475,2.15,1.3,2.625,3.925,2,2,3.5,3.275,1.225,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,0,0.525,2.15,1.3,2.675,3.975,1,1,2.1,3.325,0.175,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,0,0.525,2.15,1.3,2.675,3.975,2,2,3.5,3.325,1.225,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,0.05,0.575,2.15,1.3,2.725,4.025,1,1,2.1,3.375,0.175,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,0.05,0.575,2.15,1.3,2.725,4.025,2,2,3.5,3.375,1.225,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,0.1,0.625,2.15,1.3,2.775,4.075,1,1,2.1,3.425,0.175,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,0.1,0.625,2.15,1.3,2.775,4.075,2,2,3.5,3.425,1.4,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,0.15,0.675,2.15,1.3,2.825,4.125,2,2,3.5,3.475,1.4,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,0.2,0.725,2.15,1.3,2.875,4.175,2,2,3.5,3.525,1.4,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,0.25,0.775,2.15,1.3,2.925,4.225,2,2,3.5,3.575,1.4,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,0.25,0.775,2.15,1.3,2.925,4.225,3,3,4.9,3.575,0.175,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,0.3,0.825,2.15,1.3,2.975,4.275,2,2,3.5,3.625,1.225,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,0.3,0.825,2.15,1.3,2.975,4.275,3,3,4.9,3.625,0.175,LEFT,1.3,1.3,OK,
지하철,1,5,0.525,0.35,0.875,2.15,1.3,3.025,4.325,2,2,3.5,3.675,1.225,RIGHT,1.3,1.3,OK,
지하철,1,5,0.525,0.35,0.875,2.15,1.3,3.025,4.325,3,3,4.9,3.675,0.175,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,-0.35,0.35,2.15,1.3,2.5,3.8,1,1,2.1,3.15,0.35,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,-0.35,0.35,2.15,1.3,2.5,3.8,2,2,3.5,3.15,1.05,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,-0.3,0.4,2.15,1.3,2.55,3.85,1,1,2.1,3.2,0.35,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,-0.3,0.4,2.15,1.3,2.55,3.85,2,2,3.5,3.2,1.05,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,-0.25,0.45,2.15,1.3,2.6,3.9,1,1,2.1,3.25,0.35,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,-0.25,0.45,2.15,1.3,2.6,3.9,2,2,3.5,3.25,1.225,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,-0.2,0.5,2.15,1.3,2.65,3.95,1,1,2.1,3.3,0.175,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,-0.2,0.5,2.15,1.3,2.65,3.95,2,2,3.5,3.3,1.225,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,-0.15,0.55,2.15,1.3,2.7,4,1,1,2.1,3.35,0.175,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,-0.15,0.55,2.15,1.3,2.7,4,2,2,3.5,3.35,1.225,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,-0.1,0.6,2.15,1.3,2.75,4.05,1,1,2.1,3.4,0.175,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,-0.1,0.6,2.15,1.3,2.75,4.05,2,2,3.5,3.4,1.4,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,-0.05,0.65,2.15,1.3,2.8,4.1,2,2,3.5,3.45,1.4,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,0,0.7,2.15,1.3,2.85,4.15,2,2,3.5,3.5,1.4,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.05,0.75,2.15,1.3,2.9,4.2,2,2,3.5,3.55,1.4,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.1,0.8,2.15,1.3,2.95,4.25,2,2,3.5,3.6,1.4,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.1,0.8,2.15,1.3,2.95,4.25,3,3,4.9,3.6,0.175,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,0.15,0.85,2.15,1.3,3,4.3,2,2,3.5,3.65,1.225,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.15,0.85,2.15,1.3,3,4.3,3,3,4.9,3.65,0.175,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,0.2,0.9,2.15,1.3,3.05,4.35,2,2,3.5,3.7,1.225,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.2,0.9,2.15,1.3,3.05,4.35,3,3,4.9,3.7,0.175,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,0.25,0.95,2.15,1.3,3.1,4.4,2,2,3.5,3.75,1.225,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.25,0.95,2.15,1.3,3.1,4.4,3,3,4.9,3.75,0.35,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,0.3,1,2.15,1.3,3.15,4.45,2,2,3.5,3.8,1.05,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.3,1,2.15,1.3,3.15,4.45,3,3,4.9,3.8,0.35,LEFT,1.3,1.3,OK,
지하철,1,4,0.7,0.35,1.05,2.15,1.3,3.2,4.5,2,2,3.5,3.85,1.05,RIGHT,1.3,1.3,OK,
지하철,1,4,0.7,0.35,1.05,2.15,1.3,3.2,4.5,3,3,4.9,3.85,0.35,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,-0.35,0.525,2.15,1.3,2.675,3.975,1,1,2.1,3.325,0.175,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,-0.35,0.525,2.15,1.3,2.675,3.975,2,2,3.5,3.325,1.225,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,-0.3,0.575,2.15,1.3,2.725,4.025,1,1,2.1,3.375,0.175,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,-0.3,0.575,2.15,1.3,2.725,4.025,2,2,3.5,3.375,1.225,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,-0.25,0.625,2.15,1.3,2.775,4.075,1,1,2.1,3.425,0.175,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,-0.25,0.625,2.15,1.3,2.775,4.075,2,2,3.5,3.425,1.4,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,-0.2,0.675,2.15,1.3,2.825,4.125,2,2,3.5,3.475,1.4,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,-0.15,0.725,2.15,1.3,2.875,4.175,2,2,3.5,3.525,1.4,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,-0.1,0.775,2.15,1.3,2.925,4.225,2,2,3.5,3.575,1.4,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,-0.1,0.775,2.15,1.3,2.925,4.225,3,3,4.9,3.575,0.175,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,-0.05,0.825,2.15,1.3,2.975,4.275,2,2,3.5,3.625,1.225,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,-0.05,0.825,2.15,1.3,2.975,4.275,3,3,4.9,3.625,0.175,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0,0.875,2.15,1.3,3.025,4.325,2,2,3.5,3.675,1.225,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0,0.875,2.15,1.3,3.025,4.325,3,3,4.9,3.675,0.175,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0.05,0.925,2.15,1.3,3.075,4.375,2,2,3.5,3.725,1.225,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0.05,0.925,2.15,1.3,3.075,4.375,3,3,4.9,3.725,0.175,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0.1,0.975,2.15,1.3,3.125,4.425,2,2,3.5,3.775,1.225,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0.1,0.975,2.15,1.3,3.125,4.425,3,3,4.9,3.775,0.35,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0.15,1.025,2.15,1.3,3.175,4.475,2,2,3.5,3.825,1.05,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0.15,1.025,2.15,1.3,3.175,4.475,3,3,4.9,3.825,0.35,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0.2,1.075,2.15,1.3,3.225,4.525,2,2,3.5,3.875,1.05,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0.2,1.075,2.15,1.3,3.225,4.525,3,3,4.9,3.875,0.35,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0.25,1.125,2.15,1.3,3.275,4.575,2,2,3.5,3.925,1.05,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0.25,1.125,2.15,1.3,3.275,4.575,3,3,4.9,3.925,0.525,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0.3,1.175,2.15,1.3,3.325,4.625,2,2,3.5,3.975,0.875,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0.3,1.175,2.15,1.3,3.325,4.625,3,3,4.9,3.975,0.525,LEFT,1.3,1.3,OK,
지하철,1,3,0.875,0.35,1.225,2.15,1.3,3.375,4.675,2,2,3.5,4.025,0.875,RIGHT,1.3,1.3,OK,
지하철,1,3,0.875,0.35,1.225,2.15,1.3,3.375,4.675,3,3,4.9,4.025,0.525,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,-0.35,0.7,2.15,1.3,2.85,4.15,2,2,3.5,3.5,1.4,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,-0.3,0.75,2.15,1.3,2.9,4.2,2,2,3.5,3.55,1.4,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,-0.25,0.8,2.15,1.3,2.95,4.25,2,2,3.5,3.6,1.4,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,-0.25,0.8,2.15,1.3,2.95,4.25,3,3,4.9,3.6,0.175,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,-0.2,0.85,2.15,1.3,3,4.3,2,2,3.5,3.65,1.225,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,-0.2,0.85,2.15,1.3,3,4.3,3,3,4.9,3.65,0.175,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,-0.15,0.9,2.15,1.3,3.05,4.35,2,2,3.5,3.7,1.225,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,-0.15,0.9,2.15,1.3,3.05,4.35,3,3,4.9,3.7,0.175,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,-0.1,0.95,2.15,1.3,3.1,4.4,2,2,3.5,3.75,1.225,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,-0.1,0.95,2.15,1.3,3.1,4.4,3,3,4.9,3.75,0.35,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,-0.05,1,2.15,1.3,3.15,4.45,2,2,3.5,3.8,1.05,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,-0.05,1,2.15,1.3,3.15,4.45,3,3,4.9,3.8,0.35,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0,1.05,2.15,1.3,3.2,4.5,2,2,3.5,3.85,1.05,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0,1.05,2.15,1.3,3.2,4.5,3,3,4.9,3.85,0.35,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0.05,1.1,2.15,1.3,3.25,4.55,2,2,3.5,3.9,1.05,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0.05,1.1,2.15,1.3,3.25,4.55,3,3,4.9,3.9,0.35,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0.1,1.15,2.15,1.3,3.3,4.6,2,2,3.5,3.95,1.05,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0.1,1.15,2.15,1.3,3.3,4.6,3,3,4.9,3.95,0.525,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0.15,1.2,2.15,1.3,3.35,4.65,2,2,3.5,4,0.875,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0.15,1.2,2.15,1.3,3.35,4.65,3,3,4.9,4,0.525,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0.2,1.25,2.15,1.3,3.4,4.7,2,2,3.5,4.05,0.875,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0.2,1.25,2.15,1.3,3.4,4.7,3,3,4.9,4.05,0.525,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0.25,1.3,2.15,1.3,3.45,4.75,2,2,3.5,4.1,0.875,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0.25,1.3,2.15,1.3,3.45,4.75,3,3,4.9,4.1,0.7,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0.3,1.35,2.15,1.3,3.5,4.8,2,2,3.5,4.15,0.7,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0.3,1.35,2.15,1.3,3.5,4.8,3,3,4.9,4.15,0.7,LEFT,1.3,1.3,OK,
지하철,1,2,1.05,0.35,1.4,2.15,1.3,3.55,4.85,2,2,3.5,4.2,0.7,RIGHT,1.3,1.3,OK,
지하철,1,2,1.05,0.35,1.4,2.15,1.3,3.55,4.85,3,3,4.9,4.2,0.7,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,-0.35,0.875,2.15,1.3,3.025,4.325,2,2,3.5,3.675,1.225,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,-0.35,0.875,2.15,1.3,3.025,4.325,3,3,4.9,3.675,0.175,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,-0.3,0.925,2.15,1.3,3.075,4.375,2,2,3.5,3.725,1.225,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,-0.3,0.925,2.15,1.3,3.075,4.375,3,3,4.9,3.725,0.175,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,-0.25,0.975,2.15,1.3,3.125,4.425,2,2,3.5,3.775,1.225,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,-0.25,0.975,2.15,1.3,3.125,4.425,3,3,4.9,3.775,0.35,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,-0.2,1.025,2.15,1.3,3.175,4.475,2,2,3.5,3.825,1.05,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,-0.2,1.025,2.15,1.3,3.175,4.475,3,3,4.9,3.825,0.35,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,-0.15,1.075,2.15,1.3,3.225,4.525,2,2,3.5,3.875,1.05,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,-0.15,1.075,2.15,1.3,3.225,4.525,3,3,4.9,3.875,0.35,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,-0.1,1.125,2.15,1.3,3.275,4.575,2,2,3.5,3.925,1.05,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,-0.1,1.125,2.15,1.3,3.275,4.575,3,3,4.9,3.925,0.525,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,-0.05,1.175,2.15,1.3,3.325,4.625,2,2,3.5,3.975,0.875,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,-0.05,1.175,2.15,1.3,3.325,4.625,3,3,4.9,3.975,0.525,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0,1.225,2.15,1.3,3.375,4.675,2,2,3.5,4.025,0.875,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0,1.225,2.15,1.3,3.375,4.675,3,3,4.9,4.025,0.525,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0.05,1.275,2.15,1.3,3.425,4.725,2,2,3.5,4.075,0.875,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0.05,1.275,2.15,1.3,3.425,4.725,3,3,4.9,4.075,0.525,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0.1,1.325,2.15,1.3,3.475,4.775,2,2,3.5,4.125,0.875,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0.1,1.325,2.15,1.3,3.475,4.775,3,3,4.9,4.125,0.7,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0.15,1.375,2.15,1.3,3.525,4.825,2,2,3.5,4.175,0.7,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0.15,1.375,2.15,1.3,3.525,4.825,3,3,4.9,4.175,0.7,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0.2,1.425,2.15,1.3,3.575,4.875,2,2,3.5,4.225,0.7,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0.2,1.425,2.15,1.3,3.575,4.875,3,3,4.9,4.225,0.7,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0.25,1.475,2.15,1.3,3.625,4.925,2,2,3.5,4.275,0.7,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0.25,1.475,2.15,1.3,3.625,4.925,3,3,4.9,4.275,0.875,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0.3,1.525,2.15,1.3,3.675,4.975,2,2,3.5,4.325,0.525,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0.3,1.525,2.15,1.3,3.675,4.975,3,3,4.9,4.325,0.875,LEFT,1.3,1.3,OK,
지하철,1,1,1.225,0.35,1.575,2.15,1.3,3.725,5.025,2,2,3.5,4.375,0.525,RIGHT,1.3,1.3,OK,
지하철,1,1,1.225,0.35,1.575,2.15,1.3,3.725,5.025,3,3,4.9,4.375,0.875,LEFT,1.3,1.3,OK,
지하철,2,8,0,-0.35,-0.35,6.95,1.3,6.6,7.9,4,4,6.3,7.25,0.525,RIGHT,1.3,1.3,OK,
지하철,2,8,0,-0.35,-0.35,6.95,1.3,6.6,7.9,5,5,7.7,7.25,1.05,LEFT,1.3,1.3,OK,
지하철,2,8,0,-0.3,-0.3,6.95,1.3,6.65,7.95,4,4,6.3,7.3,0.35,RIGHT,1.3,1.3,OK,
지하철,2,8,0,-0.3,-0.3,6.95,1.3,6.65,7.95,5,5,7.7,7.3,1.05,LEFT,1.3,1.3,OK,
지하철,2,8,0,-0.25,-0.25,6.95,1.3,6.7,8,4,4,6.3,7.35,0.35,RIGHT,1.3,1.3,OK,
지하철,2,8,0,-0.25,-0.25,6.95,1.3,6.7,8,5,5,7.7,7.35,1.05,LEFT,1.3,1.3,OK,
지하철,2,8,0,-0.2,-0.2,6.95,1.3,6.75,8.05,4,4,6.3,7.4,0.35,RIGHT,1.3,1.3,OK,
지하철,2,8,0,-0.2,-0.2,6.95,1.3,6.75,8.05,5,5,7.7,7.4,1.05,LEFT,1.3,1.3,OK,
지하철,2,8,0,-0.15,-0.15,6.95,1.3,6.8,8.1,4,4,6.3,7.45,0.35,RIGHT,1.3,1.3,OK,
지하철,2,8,0,-0.15,-0.15,6.95,1.3,6.8,8.1,5,5,7.7,7.45,1.225,LEFT,1.3,1.3,OK,
지하철,2,8,0,-0.1,-0.1,6.95,1.3,6.85,8.15,4,4,6.3,7.5,0.175,RIGHT,1.3,1.3,OK,
지하철,2,8,0,-0.1,-0.1,6.95,1.3,6.85,8.15,5,5,7.7,7.5,1.225,LEFT,1.3,1.3,OK,
지하철,2,8,0,-0.05,-0.05,6.95,1.3,6.9,8.2,4,4,6.3,7.55,0.175,RIGHT,1.3,1.3,OK,
지하철,2,8,0,-0.05,-0.05,6.95,1.3,6.9,8.2,5,5,7.7,7.55,1.225,LEFT,1.3,1.3,OK,
지하철,2,8,0,0,0,6.95,1.3,6.95,8.25,4,4,6.3,7.6,0.175,RIGHT,1.3,1.3,OK,
지하철,2,8,0,0,0,6.95,1.3,6.95,8.25,5,5,7.7,7.6,1.4,LEFT,1.3,1.3,OK,
지하철,2,8,0,0.05,0.05,6.95,1.3,7,8.3,5,5,7.7,7.65,1.4,LEFT,1.3,1.3,OK,
지하철,2,8,0,0.1,0.1,6.95,1.3,7.05,8.35,5,5,7.7,7.7,1.4,RIGHT,1.3,1.3,OK,
지하철,2,8,0,0.15,0.15,6.95,1.3,7.1,8.4,5,5,7.7,7.75,1.4,RIGHT,1.3,1.3,OK,
지하철,2,8,0,0.2,0.2,6.95,1.3,7.15,8.45,5,5,7.7,7.8,1.4,RIGHT,1.3,1.3,OK,
지하철,2,8,0,0.2,0.2,6.95,1.3,7.15,8.45,6,6,9.1,7.8,0.175,LEFT,1.3,1.3,OK,
지하철,2,8,0,0.25,0.25,6.95,1.3,7.2,8.5,5,5,7.7,7.85,1.225,RIGHT,1.3,1.3,OK,
지하철,2,8,0,0.25,0.25,6.95,1.3,7.2,8.5,6,6,9.1,7.85,0.175,LEFT,1.3,1.3,OK,
지하철,2,8,0,0.3,0.3,6.95,1.3,7.25,8.55,5,5,7.7,7.9,1.225,RIGHT,1.3,1.3,OK,
지하철,2,8,0,0.3,0.3,6.95,1.3,7.25,8.55,6,6,9.1,7.9,0.175,LEFT,1.3,1.3,OK,
지하철,2,8,0,0.35,0.35,6.95,1.3,7.3,8.6,5,5,7.7,7.95,1.225,RIGHT,1.3,1.3,OK,
지하철,2,8,0,0.35,0.35,6.95,1.3,7.3,8.6,6,6,9.1,7.95,0.35,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,-0.35,-0.175,6.95,1.3,6.775,8.075,4,4,6.3,7.425,0.35,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,-0.35,-0.175,6.95,1.3,6.775,8.075,5,5,7.7,7.425,1.225,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,-0.3,-0.125,6.95,1.3,6.825,8.125,4,4,6.3,7.475,0.175,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,-0.3,-0.125,6.95,1.3,6.825,8.125,5,5,7.7,7.475,1.225,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,-0.25,-0.075,6.95,1.3,6.875,8.175,4,4,6.3,7.525,0.175,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,-0.25,-0.075,6.95,1.3,6.875,8.175,5,5,7.7,7.525,1.225,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,-0.2,-0.025,6.95,1.3,6.925,8.225,4,4,6.3,7.575,0.175,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,-0.2,-0.025,6.95,1.3,6.925,8.225,5,5,7.7,7.575,1.225,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,-0.15,0.025,6.95,1.3,6.975,8.275,4,4,6.3,7.625,0.175,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,-0.15,0.025,6.95,1.3,6.975,8.275,5,5,7.7,7.625,1.4,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,-0.1,0.075,6.95,1.3,7.025,8.325,5,5,7.7,7.675,1.4,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,-0.05,0.125,6.95,1.3,7.075,8.375,5,5,7.7,7.725,1.4,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0,0.175,6.95,1.3,7.125,8.425,5,5,7.7,7.775,1.4,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0,0.175,6.95,1.3,7.125,8.425,6,6,9.1,7.775,0.175,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,0.05,0.225,6.95,1.3,7.175,8.475,5,5,7.7,7.825,1.225,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0.05,0.225,6.95,1.3,7.175,8.475,6,6,9.1,7.825,0.175,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,0.1,0.275,6.95,1.3,7.225,8.525,5,5,7.7,7.875,1.225,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0.1,0.275,6.95,1.3,7.225,8.525,6,6,9.1,7.875,0.175,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,0.15,0.325,6.95,1.3,7.275,8.575,5,5,7.7,7.925,1.225,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0.15,0.325,6.95,1.3,7.275,8.575,6,6,9.1,7.925,0.175,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,0.2,0.375,6.95,1.3,7.325,8.625,5,5,7.7,7.975,1.225,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0.2,0.375,6.95,1.3,7.325,8.625,6,6,9.1,7.975,0.35,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,0.25,0.425,6.95,1.3,7.375,8.675,5,5,7.7,8.025,1.05,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0.25,0.425,6.95,1.3,7.375,8.675,6,6,9.1,8.025,0.35,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,0.3,0.475,6.95,1.3,7.425,8.725,5,5,7.7,8.075,1.05,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0.3,0.475,6.95,1.3,7.425,8.725,6,6,9.1,8.075,0.35,LEFT,1.3,1.3,OK,
지하철,2,7,0.175,0.35,0.525,6.95,1.3,7.475,8.775,5,5,7.7,8.125,1.05,RIGHT,1.3,1.3,OK,
지하철,2,7,0.175,0.35,0.525,6.95,1.3,7.475,8.775,6,6,9.1,8.125,0.525,LEFT,1.3,1.3,OK,
지하철,2,6,0.35,-0.35,0,6.95,1.3,6.95,8.25,4,4,6.3,7.6,0.175,RIGHT,1.3,1.3,OK,
지하철,2,6,0.35,-0.35,0,6.95,1.3,6.95,8.25,5,5,7.7,7.6,1.4,LEFT,1.3,1.3,OK,
지하철,2,6,0.35,-0.3,0.05,6.95,1.3,7,8.3,5,5,7.7,7.65,1.4,LEFT,1.3,1.3,OK,
지하철,2,6,0.35,-0.25,0.1,6.95,1.3,7.05,8.35,5,5,7.7,7.7,1.4,RIGHT,1.3,1.3,OK,
지하철,2,6,0.35,-0.2,0.15,6.95,1.3,7.1,8.4,5,5,7.7,7.75,1.4,RIGHT,1.3,1.3,OK,
지하철,2,6,0.35,-0.15,0.2,6.95,1.3,7.15,8.45,5,5,7.7,7.8,1.4,RIGHT,1.3,1.3,OK,
지하철,2,6,0.35,-0.15,0.2,6.95,1.3,7.15,8.45,6,6,9.1,7.8,0.175,LEFT,1.3,1.3,OK,
지하철,2,6,0.35,-0.1,0.25,6.95,1.3,7.2,8.5,5,5,7.7,7.85,1.225,RIGHT,1.3,1.3,OK,
지하철,2,6,0.35,-0.1,0.25,6.95,1.3,7.2,8.5,6,6,9.1,7.85,0.175,LEFT,1.3,1.3,OK,
지하철,2,6,0.35,-0.05,0.3,6.95,1.3,7.25,8.55,5,5,7.7,7.9,1.225,RIGHT,1.3,1.3,OK,
